t_stop1_ps,t_stop1_ns,ovf_stop1,refno_unwrapped_stop1,t_stop4_ps,t_stop4_ns,ovf_stop4,refno_unwrapped_stop4,STOP1,REFNO1,STOP4,REFNO4,active_stop1,active_stop4
30765913856.0,30765913.856,75.0,308264.0,35876511019.0,35876511.019,88.0,361337.0,73959.0,1064.0,44657.0,889.0,True,True
30874238506.0,30874238.506,75.0,309347.0,36003929172.0,36003929.172,88.0,362611.0,98609.0,2147.0,62810.0,2163.0,True,True
31217675016.0,31217675.016,76.0,312782.0,36118573845.0,36118573.845,88.0,363758.0,35119.0,1486.0,7483.0,3310.0,True,True
31619231384.0,31619231.384,77.0,316797.0,36489868798.0,36489868.798,89.0,367471.0,91487.0,1405.0,2436.0,2927.0,True,True
31969541592.0,31969541.592,78.0,320301.0,36618585757.0,36618585.757,90.0,368758.0,1695.0,813.0,19395.0,118.0,True,True
32192999079.0,32192999.079,78.0,322535.0,37021448306.0,37021448.306,91.0,372786.0,59182.0,3047.0,81944.0,50.0,True,True
32502857861.0,32502857.861,79.0,325634.0,37038881542.0,37038881.542,91.0,372961.0,17964.0,2050.0,15180.0,225.0,True,True
32691514667.0,32691514.667,79.0,327520.0,37397500407.0,37397500.407,91.0,376547.0,74770.0,3936.0,34045.0,3811.0,True,True
33011151047.0,33011151.047,80.0,330717.0,37493080158.0,37493080.158,92.0,377503.0,11150.0,3037.0,13796.0,671.0,True,True
33104156119.0,33104156.119,80.0,331647.0,37561075134.0,37561075.134,92.0,378183.0,16222.0,3967.0,8772.0,1351.0,True,True
33273401099.0,33273401.099,81.0,333339.0,37593963357.0,37593963.357,92.0,378511.0,61202.0,1563.0,96995.0,1679.0,True,True
33522644382.0,33522644.382,81.0,335832.0,37933812411.0,37933812.411,93.0,381910.0,4485.0,4056.0,46049.0,982.0,True,True
33825497150.0,33825497.15,82.0,338860.0,38179855066.0,38179855.066,93.0,384370.0,57253.0,2988.0,88704.0,3442.0,True,True
33844958038.0,33844958.038,82.0,339055.0,38359359769.0,38359359.769,94.0,386165.0,18141.0,3183.0,93407.0,1141.0,True,True
34203851635.0,34203851.635,83.0,342644.0,38693360761.0,38693360.761,95.0,389505.0,11738.0,2676.0,94399.0,385.0,True,True
34365890292.0,34365890.292,84.0,344264.0,38950664972.0,38950664.972,95.0,392078.0,50395.0,200.0,98610.0,2958.0,True,True
34494489666.0,34494489.666,84.0,345550.0,39177570123.0,39177570.123,96.0,394348.0,49769.0,1486.0,3761.0,1132.0,True,True
34758959562.0,34758959.562,85.0,348195.0,39292637145.0,39292637.145,96.0,395498.0,19665.0,35.0,70783.0,2282.0,True,True
34949324435.0,34949324.435,85.0,350098.0,39437595166.0,39437595.166,96.0,396948.0,84538.0,1938.0,28804.0,3732.0,True,True
35010485095.0,35010485.095,85.0,350710.0,39625157394.0,39625157.394,97.0,398823.0,45198.0,2550.0,91032.0,1511.0,True,True
35301711042.0,35301711.042,86.0,353622.0,39857254720.0,39857254.72,97.0,401144.0,71145.0,1366.0,88358.0,3832.0,True,True
35488578606.0,35488578.606,86.0,355491.0,39918967491.0,39918967.491,98.0,401762.0,38709.0,3235.0,1129.0,354.0,True,True
35823572914.0,35823572.914,87.0,358841.0,40309151927.0,40309151.927,99.0,405663.0,33017.0,2489.0,85565.0,159.0,True,True
35921421792.0,35921421.792,87.0,359819.0,40314705375.0,40314705.375,99.0,405719.0,81895.0,3467.0,39013.0,215.0,True,True
36084908258.0,36084908.258,88.0,361454.0,40474131898.0,40474131.898,99.0,407313.0,68361.0,1006.0,65536.0,1809.0,True,True
36460502800.0,36460502.8,89.0,365210.0,40685808560.0,40685808.56,99.0,409430.0,62903.0,666.0,42198.0,3926.0,True,True
36643162922.0,36643162.922,89.0,367037.0,40807455073.0,40807455.073,100.0,410646.0,23025.0,2493.0,88711.0,1046.0,True,True
36862490801.0,36862490.801,90.0,369230.0,41101421800.0,41101421.8,100.0,413586.0,50904.0,590.0,55438.0,3986.0,True,True
37233636580.0,37233636.58,91.0,372941.0,41234166222.0,41234166.222,101.0,414913.0,96683.0,205.0,99860.0,1217.0,True,True
37311557326.0,37311557.326,91.0,373721.0,41316821020.0,41316821.02,101.0,415740.0,17429.0,985.0,54658.0,2044.0,True,True
37589647875.0,37589647.875,91.0,376502.0,41451412464.0,41451412.464,101.0,417086.0,7978.0,3766.0,46102.0,3390.0,True,True
37799454595.0,37799454.595,92.0,378600.0,41483552913.0,41483552.913,101.0,417407.0,14698.0,1768.0,86551.0,3711.0,True,True
37957170533.0,37957170.533,92.0,380177.0,41543560242.0,41543560.242,102.0,418007.0,30636.0,3345.0,93880.0,215.0,True,True
38216419326.0,38216419.326,93.0,382769.0,41602509181.0,41602509.181,102.0,418597.0,79429.0,1841.0,42819.0,805.0,True,True
38467150201.0,38467150.201,94.0,385277.0,41930246375.0,41930246.375,102.0,421874.0,10304.0,253.0,80013.0,4082.0,True,True
38835340125.0,38835340.125,94.0,388959.0,41998533108.0,41998533.108,103.0,422557.0,228.0,3935.0,66746.0,669.0,True,True
38978313818.0,38978313.818,95.0,390388.0,42321522632.0,42321522.632,103.0,425787.0,73921.0,1268.0,56270.0,3899.0,True,True
39338307704.0,39338307.704,96.0,393988.0,42663438130.0,42663438.13,104.0,429206.0,67807.0,772.0,71768.0,3222.0,True,True
39655785153.0,39655785.153,96.0,397163.0,42789936609.0,42789936.609,105.0,430471.0,45256.0,3947.0,70247.0,391.0,True,True
39680079766.0,39680079.766,97.0,397406.0,42960634727.0,42960634.727,105.0,432178.0,39869.0,94.0,68365.0,2098.0,True,True
39699688499.0,39699688.499,97.0,397602.0,43214210979.0,43214210.979,106.0,434714.0,48602.0,290.0,44617.0,538.0,True,True
39985859826.0,39985859.826,97.0,400464.0,43315255377.0,43315255.377,106.0,435724.0,19929.0,3152.0,89015.0,1548.0,True,True
40282596261.0,40282596.261,98.0,403431.0,43335266449.0,43335266.449,106.0,435925.0,56364.0,2023.0,87.0,1749.0,True,True
40403525126.0,40403525.126,98.0,404640.0,43531793102.0,43531793.102,106.0,437890.0,85229.0,3232.0,26740.0,3714.0,True,True
40597738726.0,40597738.726,99.0,406582.0,43880520840.0,43880520.84,107.0,441377.0,98829.0,1078.0,54478.0,3105.0,True,True
40957480710.0,40957480.71,100.0,410180.0,43982840950.0,43982840.95,108.0,442400.0,40813.0,580.0,74588.0,32.0,True,True
41216236132.0,41216236.132,100.0,412767.0,44135117253.0,44135117.253,108.0,443923.0,96235.0,3167.0,50891.0,1555.0,True,True
41548546074.0,41548546.074,101.0,416091.0,44278149517.0,44278149.517,108.0,445353.0,6177.0,2395.0,83155.0,2985.0,True,True
41913927395.0,41913927.395,102.0,419744.0,44590379353.0,44590379.353,109.0,448476.0,87498.0,1952.0,12991.0,2012.0,True,True
42064011674.0,42064011.674,102.0,421245.0,44785017167.0,44785017.167,109.0,450422.0,71777.0,3453.0,50805.0,3958.0,True,True
42145888548.0,42145888.548,103.0,422064.0,44786625155.0,44786625.155,109.0,450438.0,48651.0,176.0,58793.0,3974.0,True,True
42344480214.0,42344480.214,103.0,424050.0,45053381772.0,45053381.772,110.0,453106.0,40317.0,2162.0,15410.0,2546.0,True,True
42512338817.0,42512338.817,103.0,425728.0,45458640501.0,45458640.501,111.0,457158.0,98920.0,3840.0,74139.0,2502.0,True,True
42662487024.0,42662487.024,104.0,427230.0,45712475496.0,45712475.496,112.0,459697.0,47127.0,1246.0,9134.0,945.0,True,True
42995939484.0,42995939.484,105.0,430564.0,46095643415.0,46095643.415,113.0,463528.0,99587.0,484.0,77053.0,680.0,True,True
43376234494.0,43376234.494,106.0,434367.0,46240526392.0,46240526.392,113.0,464977.0,94597.0,191.0,60030.0,2129.0,True,True
43430948633.0,43430948.633,106.0,434915.0,46424495923.0,46424495.923,113.0,466817.0,8736.0,739.0,29561.0,3969.0,True,True
43840078242.0,43840078.242,107.0,439006.0,46689702421.0,46689702.421,114.0,469469.0,38345.0,734.0,36059.0,2525.0,True,True
44045765337.0,44045765.337,107.0,441063.0,46762216222.0,46762216.222,114.0,470194.0,25440.0,2791.0,49860.0,3250.0,True,True
44245594726.0,44245594.726,108.0,443061.0,47006955472.0,47006955.472,115.0,472641.0,54829.0,693.0,89110.0,1601.0,True,True
44278425552.0,44278425.552,108.0,443389.0,47370787543.0,47370787.543,116.0,476280.0,85655.0,1021.0,21181.0,1144.0,True,True
44355219008.0,44355219.008,108.0,444157.0,47465960438.0,47465960.438,116.0,477231.0,79111.0,1789.0,94076.0,2095.0,True,True
44760015921.0,44760015.921,109.0,448205.0,47511502290.0,47511502.29,116.0,477687.0,76024.0,1741.0,35928.0,2551.0,True,True
45077963145.0,45077963.145,110.0,451385.0,47776274336.0,47776274.336,117.0,480335.0,23248.0,825.0,7974.0,1103.0,True,True
45251543748.0,45251543.748,110.0,453121.0,48044632620.0,48044632.62,117.0,483018.0,3851.0,2561.0,66258.0,3786.0,True,True
45485698136.0,45485698.136,111.0,455462.0,48306105375.0,48306105.375,118.0,485633.0,58239.0,806.0,39013.0,2305.0,True,True
45749458753.0,45749458.753,111.0,458100.0,48313747715.0,48313747.715,118.0,485709.0,18856.0,3444.0,81353.0,2381.0,True,True
46014653827.0,46014653.827,112.0,460752.0,48669146284.0,48669146.284,119.0,489263.0,13930.0,2000.0,79922.0,1839.0,True,True
46345868655.0,46345868.655,113.0,464064.0,48986993913.0,48986993.913,120.0,492442.0,28758.0,1216.0,27551.0,922.0,True,True
46353474301.0,46353474.301,113.0,464140.0,49146679079.0,49146679.079,120.0,494039.0,34404.0,1292.0,12717.0,2519.0,True,True
46484770271.0,46484770.271,113.0,465453.0,49415370572.0,49415370.572,121.0,496726.0,30374.0,2605.0,4210.0,1110.0,True,True
46775645847.0,46775645.847,114.0,468362.0,49599567879.0,49599567.879,121.0,498568.0,5950.0,1418.0,1517.0,2952.0,True,True
46779426711.0,46779426.711,114.0,468399.0,49608377513.0,49608377.513,121.0,498656.0,86814.0,1455.0,11151.0,3040.0,True,True
46956760695.0,46956760.695,114.0,470173.0,49666278957.0,49666278.957,121.0,499235.0,20798.0,3229.0,12595.0,3619.0,True,True
47059439390.0,47059439.39,115.0,471199.0,49820979435.0,49820979.435,122.0,500782.0,99493.0,159.0,13073.0,1070.0,True,True
47287547189.0,47287547.189,115.0,473481.0,50200294312.0,50200294.312,123.0,504575.0,7292.0,2441.0,27950.0,767.0,True,True
47356342849.0,47356342.849,115.0,474169.0,50508726527.0,50508726.527,123.0,507659.0,2952.0,3129.0,60165.0,3851.0,True,True
47596043791.0,47596043.791,116.0,476566.0,50535763305.0,50535763.305,124.0,507929.0,3894.0,1430.0,96943.0,25.0,True,True
47982405486.0,47982405.486,117.0,480429.0,50873370172.0,50873370.172,124.0,511306.0,65589.0,1197.0,3810.0,3402.0,True,True
48104229630.0,48104229.63,117.0,481647.0,50959279662.0,50959279.662,125.0,512165.0,89733.0,2415.0,13300.0,165.0,True,True
48301530116.0,48301530.116,118.0,483620.0,51343966925.0,51343966.925,125.0,516012.0,90219.0,292.0,563.0,4012.0,True,True
48617680887.0,48617680.887,118.0,486782.0,51397997448.0,51397997.448,126.0,516552.0,40990.0,3454.0,31086.0,456.0,True,True
48794287115.0,48794287.115,119.0,488548.0,51479361299.0,51479361.299,126.0,517365.0,47218.0,1124.0,94937.0,1269.0,True,True
49173656376.0,49173656.376,120.0,492342.0,51608093640.0,51608093.64,126.0,518653.0,16479.0,822.0,27278.0,2557.0,True,True
49225279134.0,49225279.134,120.0,492858.0,51847763982.0,51847763.982,127.0,521049.0,39237.0,1338.0,97620.0,857.0,True,True
49231454136.0,49231454.136,120.0,492920.0,52015250802.0,52015250.802,127.0,522724.0,14239.0,1400.0,84440.0,2532.0,True,True
49636333024.0,49636333.024,121.0,496968.0,52024493729.0,52024493.729,127.0,522817.0,93127.0,1352.0,27367.0,2625.0,True,True
49979671340.0,49979671.34,122.0,500402.0,52295204351.0,52295204.351,128.0,525524.0,31443.0,690.0,37989.0,1236.0,True,True
50389066821.0,50389066.821,123.0,504496.0,52472724102.0,52472724.102,128.0,527299.0,26924.0,688.0,57740.0,3011.0,True,True
50553792309.0,50553792.309,123.0,506143.0,52504105689.0,52504105.689,128.0,527613.0,52412.0,2335.0,39327.0,3325.0,True,True
50962420757.0,50962420.757,124.0,510229.0,52661428904.0,52661428.904,129.0,529186.0,80860.0,2325.0,62542.0,802.0,True,True
50974028062.0,50974028.062,124.0,510345.0,52833591710.0,52833591.71,129.0,530908.0,88165.0,2441.0,25348.0,2524.0,True,True
51014436394.0,51014436.394,124.0,510749.0,53094557969.0,53094557.969,130.0,533517.0,96497.0,2845.0,91607.0,1037.0,True,True
51174981328.0,51174981.328,125.0,512355.0,53102055969.0,53102055.969,130.0,533592.0,41431.0,355.0,89607.0,1112.0,True,True
51278654808.0,51278654.808,125.0,513392.0,53310990004.0,53310990.004,130.0,535682.0,14911.0,1392.0,23642.0,3202.0,True,True
51640429630.0,51640429.63,126.0,517009.0,53391881234.0,53391881.234,130.0,536491.0,89733.0,913.0,14872.0,4011.0,True,True
51879347773.0,51879347.773,126.0,519399.0,53786229496.0,53786229.496,131.0,540434.0,7876.0,3303.0,63134.0,3858.0,True,True
52119557636.0,52119557.636,127.0,521801.0,53887369629.0,53887369.629,132.0,541446.0,17739.0,1609.0,3267.0,774.0,True,True
52278666720.0,52278666.72,127.0,523392.0,54200846513.0,54200846.513,132.0,544580.0,26823.0,3200.0,80151.0,3908.0,True,True
52282097956.0,52282097.956,127.0,523426.0,54374354702.0,54374354.702,133.0,546315.0,58059.0,3234.0,88340.0,1547.0,True,True
52536965250.0,52536965.25,128.0,525975.0,54536194851.0,54536194.851,133.0,547934.0,25353.0,1687.0,28489.0,3166.0,True,True
52872518385.0,52872518.385,129.0,529330.0,54911370902.0,54911370.902,134.0,551686.0,78488.0,946.0,4540.0,2822.0,True,True
53235799977.0,53235799.977,130.0,532963.0,55287748794.0,55287748.794,135.0,555449.0,60080.0,483.0,82432.0,2489.0,True,True
53546875469.0,53546875.469,130.0,536074.0,55451615926.0,55451615.926,136.0,557088.0,35572.0,3594.0,49564.0,32.0,True,True
53649961661.0,53649961.661,131.0,537105.0,55624601934.0,55624601.934,136.0,558818.0,21764.0,529.0,35572.0,1762.0,True,True
53960033750.0,53960033.75,131.0,540205.0,55680278722.0,55680278.722,136.0,559375.0,93853.0,3629.0,12360.0,2319.0,True,True
54327569188.0,54327569.188,132.0,543881.0,56000566010.0,56000566.01,137.0,562577.0,29291.0,3209.0,99648.0,1425.0,True,True
54438544686.0,54438544.686,133.0,544991.0,56171870570.0,56171870.57,137.0,564291.0,4789.0,223.0,4208.0,3139.0,True,True
54450604401.0,54450604.401,133.0,545111.0,56226203141.0,56226203.141,137.0,564834.0,64504.0,343.0,36779.0,3682.0,True,True
54797119055.0,54797119.055,133.0,548576.0,56397179082.0,56397179.082,138.0,566544.0,79158.0,3808.0,12720.0,1296.0,True,True
54907380261.0,54907380.261,134.0,549679.0,56722625765.0,56722625.765,139.0,569798.0,40364.0,815.0,59403.0,454.0,True,True
54999233444.0,54999233.444,134.0,550597.0,56917801660.0,56917801.66,139.0,571750.0,93547.0,1733.0,35298.0,2406.0,True,True
55044750876.0,55044750.876,134.0,551053.0,57107352105.0,57107352.105,140.0,573645.0,10979.0,2189.0,85743.0,205.0,True,True
55093684695.0,55093684.695,134.0,551542.0,57232570758.0,57232570.758,140.0,574898.0,44798.0,2678.0,4396.0,1458.0,True,True
55240143212.0,55240143.212,135.0,553007.0,57564947802.0,57564947.802,141.0,578221.0,3315.0,47.0,81440.0,685.0,True,True
55386752500.0,55386752.5,135.0,554473.0,57584752915.0,57584752.915,141.0,578419.0,12603.0,1513.0,86553.0,883.0,True,True
55414994100.0,55414994.1,135.0,554755.0,57675406677.0,57675406.677,141.0,579326.0,54203.0,1795.0,40315.0,1790.0,True,True
55505216797.0,55505216.797,135.0,555657.0,57802772673.0,57802772.673,141.0,580600.0,76900.0,2697.0,6311.0,3064.0,True,True
55654453960.0,55654453.96,136.0,557150.0,58037607620.0,58037607.62,142.0,582948.0,14063.0,94.0,41258.0,1316.0,True,True
56014956559.0,56014956.559,136.0,560755.0,58446655521.0,58446655.521,143.0,587038.0,16662.0,3699.0,89159.0,1310.0,True,True
56043177886.0,56043177.886,136.0,561037.0,58570594818.0,58570594.818,143.0,588278.0,37989.0,3981.0,28456.0,2550.0,True,True
56219285689.0,56219285.689,137.0,562798.0,58670669223.0,58670669.223,143.0,589279.0,45792.0,1646.0,2861.0,3551.0,True,True
56542880303.0,56542880.303,138.0,566034.0,58745957616.0,58745957.616,144.0,590031.0,40406.0,786.0,91254.0,207.0,True,True
56742097097.0,56742097.097,138.0,568026.0,58779365061.0,58779365.061,144.0,590365.0,57200.0,2778.0,98699.0,541.0,True,True
56980309610.0,56980309.61,139.0,570408.0,58821092077.0,58821092.077,144.0,590783.0,69713.0,1064.0,25715.0,959.0,True,True
57200169597.0,57200169.597,139.0,572607.0,58897945841.0,58897945.841,144.0,591551.0,29700.0,3263.0,79479.0,1727.0,True,True
57564689443.0,57564689.443,140.0,576252.0,59038777379.0,59038777.379,144.0,592960.0,49546.0,2812.0,11017.0,3136.0,True,True
57887150282.0,57887150.282,141.0,579477.0,59352185616.0,59352185.616,145.0,596094.0,10385.0,1941.0,19254.0,2174.0,True,True
58062121742.0,58062121.742,141.0,581226.0,59433100354.0,59433100.354,145.0,596903.0,81845.0,3690.0,33992.0,2983.0,True,True
58068870412.0,58068870.412,141.0,581294.0,59486428773.0,59486428.773,145.0,597436.0,30515.0,3758.0,62411.0,3516.0,True,True
58322940200.0,58322940.2,142.0,583835.0,59561212633.0,59561212.633,146.0,598184.0,303.0,2203.0,46271.0,168.0,True,True
58353889710.0,58353889.71,142.0,584144.0,59757225678.0,59757225.678,146.0,600144.0,49813.0,2512.0,59316.0,2128.0,True,True
58464713190.0,58464713.19,142.0,585252.0,59879210213.0,59879210.213,146.0,601364.0,73293.0,3620.0,43851.0,3348.0,True,True
58645204722.0,58645204.722,143.0,587057.0,60111780470.0,60111780.47,147.0,603690.0,64825.0,1329.0,14108.0,1578.0,True,True
58781347513.0,58781347.513,143.0,588419.0,60433429214.0,60433429.214,148.0,606906.0,7616.0,2691.0,62852.0,698.0,True,True
59090135502.0,59090135.502,144.0,591506.0,60489543017.0,60489543.017,148.0,607467.0,95605.0,1682.0,76655.0,1259.0,True,True
59473997734.0,59473997.734,145.0,595345.0,60715073796.0,60715073.796,148.0,609723.0,57837.0,1425.0,7434.0,3515.0,True,True
59814933036.0,59814933.036,146.0,598754.0,60811612287.0,60811612.287,149.0,610688.0,93139.0,738.0,45925.0,384.0,True,True
60132433085.0,60132433.085,146.0,601929.0,60930677295.0,60930677.295,149.0,611879.0,93188.0,3913.0,10933.0,1575.0,True,True
60529062791.0,60529062.791,147.0,605896.0,61243270972.0,61243270.972,150.0,615005.0,22894.0,3784.0,4610.0,605.0,True,True
60762271564.0,60762271.564,148.0,608228.0,61270114924.0,61270114.924,150.0,615273.0,31667.0,2020.0,48562.0,873.0,True,True
61170201548.0,61170201.548,149.0,612307.0,61284058789.0,61284058.789,150.0,615412.0,61651.0,2003.0,92427.0,1012.0,True,True
61464788098.0,61464788.098,150.0,615253.0,61502332178.0,61502332.178,150.0,617595.0,48201.0,853.0,65816.0,3195.0,True,True
61708162383.0,61708162.383,150.0,617687.0,61515422812.0,61515422.812,150.0,617726.0,22486.0,3287.0,56450.0,3326.0,True,True
62098942848.0,62098942.848,151.0,621595.0,61721738863.0,61721738.863,151.0,619789.0,2951.0,3099.0,72501.0,1293.0,True,True
62363839894.0,62363839.894,152.0,624243.0,61825563087.0,61825563.087,151.0,620827.0,99997.0,1651.0,96725.0,2331.0,True,True
62732520049.0,62732520.049,153.0,627930.0,62140155469.0,62140155.469,152.0,623973.0,80152.0,1242.0,89107.0,1381.0,True,True
62990138012.0,62990138.012,153.0,630506.0,62307438711.0,62307438.711,152.0,625646.0,98115.0,3818.0,72349.0,3054.0,True,True
62993890478.0,62993890.478,153.0,630544.0,62402187369.0,62402187.369,152.0,626594.0,50581.0,3856.0,21007.0,4002.0,True,True
63184369190.0,63184369.19,154.0,632449.0,62644923926.0,62644923.926,153.0,629021.0,29293.0,1665.0,57564.0,2333.0,True,True
63201494283.0,63201494.283,154.0,632620.0,63005328137.0,63005328.137,154.0,632625.0,54386.0,1836.0,61775.0,1841.0,True,True
63514424119.0,63514424.119,155.0,635749.0,63107857217.0,63107857.217,154.0,633650.0,84222.0,869.0,90855.0,2866.0,True,True
63747492847.0,63747492.847,155.0,638080.0,63228356857.0,63228356.857,154.0,634855.0,52950.0,3200.0,90495.0,4071.0,True,True
64073893526.0,64073893.526,156.0,641344.0,63500345030.0,63500345.03,155.0,637575.0,53629.0,2368.0,78668.0,2695.0,True,True
64469562519.0,64469562.519,157.0,645301.0,63575000414.0,63575000.414,155.0,638322.0,22622.0,2229.0,34052.0,3442.0,True,True
64677377209.0,64677377.209,158.0,647379.0,63820653946.0,63820653.946,156.0,640778.0,37312.0,211.0,87584.0,1802.0,True,True
64876878967.0,64876878.967,158.0,649374.0,64115256683.0,64115256.683,157.0,643724.0,39070.0,2206.0,90321.0,652.0,True,True
65224104906.0,65224104.906,159.0,652846.0,64158039525.0,64158039.525,157.0,644152.0,65009.0,1582.0,73163.0,1080.0,True,True
65552976813.0,65552976.813,160.0,656135.0,64481104217.0,64481104.217,158.0,647383.0,36916.0,775.0,37855.0,215.0,True,True
65893022869.0,65893022.869,161.0,659535.0,64609398081.0,64609398.081,158.0,648666.0,82972.0,79.0,31719.0,1498.0,True,True
66213364263.0,66213364.263,161.0,662739.0,65010982626.0,65010982.626,159.0,652682.0,24366.0,3283.0,16264.0,1418.0,True,True
66435589535.0,66435589.535,162.0,664961.0,65166132663.0,65166132.663,159.0,654233.0,49638.0,1409.0,66301.0,2969.0,True,True
66446599750.0,66446599.75,162.0,665071.0,65249006161.0,65249006.161,159.0,655062.0,59853.0,1519.0,39799.0,3798.0,True,True
66807467106.0,66807467.106,163.0,668680.0,65362724552.0,65362724.552,160.0,656199.0,27209.0,1032.0,58190.0,839.0,True,True
66879523678.0,66879523.678,163.0,669400.0,65616891536.0,65616891.536,160.0,658741.0,83781.0,1752.0,25174.0,3381.0,True,True
67173456308.0,67173456.308,164.0,672340.0,65962183110.0,65962183.11,161.0,662194.0,16411.0,596.0,16748.0,2738.0,True,True
67196086717.0,67196086.717,164.0,672566.0,66248601082.0,66248601.082,162.0,665058.0,46820.0,822.0,34720.0,1506.0,True,True
